Test Result ID,Test Result URL,Name,Browser,Screen Size,Geolocation,Start URL,End URL,Status,Passed,Screenshot Passed,Screenshot Difference,Error,Duration,Video URL,Screenshot URL,Screenshot Comparison URL,Date Triggered,Date Started,Date Completed
5f20a15bd5acb022c9c2237b,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2237b,Cart Language Checks - RECR LP - https://www.wsjwine.com/1922004,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1922004,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=96100021&promoCode=1922004&utm_campaign=rc_1922004&utm_medium=Inserts_Statements&utm_source=EveryPlate&offer=fy21/q1/top6_tabbed/reds/2FreeGoverno2Glasses/39/save60/spt_everyplate,Complete,true,false,0.178,,20.109,https://ghostinspector-prod.s3.amazonaws.com/videos/e77a97fb-e1f5-44b0-b03a-e00b606b8376.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/e77a97fb-e1f5-44b0-b03a-e00b606b8376-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/e77a97fb-e1f5-44b0-b03a-e00b606b8376-compareOriginal.png,2020-07-28T22:06:19.143Z,2020-07-28T22:08:09.345Z,2020-07-28T22:08:29.454Z
5f20a15bd5acb022c9c2236f,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2236f,Cart Language Checks - RECR LP - https://www.wsjwine.com/1889010,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1889010,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95900145&promoCode=1889010&utm_campaign=rc_1889010&utm_medium=Direct_Mail&utm_source=Multis&offer=fy21/q1/top12_enhanced/2FreeGoverno2Glasses/59/save130/stc,Complete,true,false,0.187,,15.644,https://ghostinspector-prod.s3.amazonaws.com/videos/ada470c8-74a5-4557-ad3c-d30dbe8d3d91.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/ada470c8-74a5-4557-ad3c-d30dbe8d3d91-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/ada470c8-74a5-4557-ad3c-d30dbe8d3d91-compareOriginal.png,2020-07-28T22:06:19.124Z,2020-07-28T22:08:13.226Z,2020-07-28T22:08:28.870Z
5f20a15bd5acb022c9c2236b,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2236b,Cart Language Checks - RECR LP - https://www.wsjwine.com/1889005,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1889005,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95900104&promoCode=1889005&utm_campaign=rc_1889005&utm_medium=Direct_Mail&utm_source=Abacus_One_Model&offer=fy21/q1/top12_enhanced/2FreeGoverno2Glasses/59/save130/stc,Complete,true,false,0.187,,17.883,https://ghostinspector-prod.s3.amazonaws.com/videos/b4b006ab-1438-46cf-bd90-2e5d6536ac12.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/b4b006ab-1438-46cf-bd90-2e5d6536ac12-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/b4b006ab-1438-46cf-bd90-2e5d6536ac12-compareOriginal.png,2020-07-28T22:06:19.119Z,2020-07-28T22:08:07.872Z,2020-07-28T22:08:25.755Z
5f20a15aed07ae5c5aad4986,https://app.ghostinspector.com/results/5f20a15aed07ae5c5aad4986,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378003,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378003,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378003,Complete,false,false,0.426,Step #1: Element not found,27.383,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/b4a6ab1e-9f0d-4485-ba9b-9412e3d0e0b6-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/b4a6ab1e-9f0d-4485-ba9b-9412e3d0e0b6-compareOriginal.png,2020-07-28T22:06:18.987Z,2020-07-28T22:07:55.321Z,2020-07-28T22:08:22.704Z
5f20a15bd5acb022c9c22357,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22357,Cart Language Checks - RECR LP - https://www.wsjwine.com/1889004,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1889004,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95900140&promoCode=1889004&utm_campaign=rc_1889004&utm_medium=Direct_Mail&utm_source=Web%20Default&offer=fy21/q1/worldtourgraphic_enhanced/reds/2FreeAppassimento2Glasses/59/save130/stc_closed/stc,Complete,true,false,0.223,,15.177,https://ghostinspector-prod.s3.amazonaws.com/videos/e7f92765-bd56-41a2-94b4-bd8e8fa41830.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/e7f92765-bd56-41a2-94b4-bd8e8fa41830-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/e7f92765-bd56-41a2-94b4-bd8e8fa41830-compareOriginal.png,2020-07-28T22:06:19.092Z,2020-07-28T22:08:04.599Z,2020-07-28T22:08:19.776Z
5f20a15aed07ae5c5aad498a,https://app.ghostinspector.com/results/5f20a15aed07ae5c5aad498a,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378005,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378005,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378005,Complete,false,false,0.426,Step #1: Element not found,27.873,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/e45de810-b5df-4e59-84a8-916528bd38f3-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/e45de810-b5df-4e59-84a8-916528bd38f3-compareOriginal.png,2020-07-28T22:06:18.992Z,2020-07-28T22:07:50.787Z,2020-07-28T22:08:18.660Z
5f20a15bd5acb022c9c2235b,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2235b,Cart Language Checks - RECR LP - https://www.wsjwine.com/1889002,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1889002,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95900136&promoCode=1889002&utm_campaign=rc_1889002&utm_medium=Direct_Mail&utm_source=Web%20Default&offer=fy21/q1/top12_enhanced/2FreeGoverno2Glasses/59/save130/stc,Complete,true,false,0.187,,17.357,https://ghostinspector-prod.s3.amazonaws.com/videos/57757bdb-c6d4-42ec-a32f-2048705855ae.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/57757bdb-c6d4-42ec-a32f-2048705855ae-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/57757bdb-c6d4-42ec-a32f-2048705855ae-compareOriginal.png,2020-07-28T22:06:19.097Z,2020-07-28T22:07:58.440Z,2020-07-28T22:08:15.797Z
5f20a15bd5acb022c9c22363,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22363,Cart Language Checks - RECR LP - https://www.wsjwine.com/1951038,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1951038,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=96100052&promoCode=1951038&utm_campaign=rc_1951038&utm_medium=Email&utm_source=Hearst_Town&Country&offer=fy21/q1/worldtourgraphic_enhanced/reds/2FreeAppassimento2Glasses/59/save130/spt_closed/hearst_endorsed/towncountry,Complete,true,false,0.224,,16.34,https://ghostinspector-prod.s3.amazonaws.com/videos/8e27a7f8-1265-4aca-815f-38f603fa4649.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/8e27a7f8-1265-4aca-815f-38f603fa4649-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/8e27a7f8-1265-4aca-815f-38f603fa4649-compareOriginal.png,2020-07-28T22:06:19.106Z,2020-07-28T22:07:59.455Z,2020-07-28T22:08:15.795Z
5f20a15bd5acb022c9c2234b,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2234b,Cart Language Checks - RECR LP - https://www.wsjwine.com/1432002,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1432002,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1432002,Complete,false,false,0.426,Step #1: Element not found,26.718,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/d4439423-7b2a-4fcc-a32f-e706807711a2-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/d4439423-7b2a-4fcc-a32f-e706807711a2-compareOriginal.png,2020-07-28T22:06:19.075Z,2020-07-28T22:07:47.630Z,2020-07-28T22:08:14.348Z
5f20a15bd5acb022c9c22347,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22347,Cart Language Checks - RECR LP - https://www.wsjwine.com/1444002,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1444002,https://www.wsjwine.com/1444002,Complete,false,false,0.429,Step #1: Element not found,28.29,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/e95d8d10-2e7b-485d-938d-03f8edc97f83-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/e95d8d10-2e7b-485d-938d-03f8edc97f83-compareOriginal.png,2020-07-28T22:06:19.062Z,2020-07-28T22:07:44.959Z,2020-07-28T22:08:13.249Z
5f20a15bd5acb022c9c2235f,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2235f,Cart Language Checks - RECR LP - https://www.wsjwine.com/1889006,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1889006,https://www.wsjwine.com/jsp/offer/recr/us/wsj/offer_temp6.jsp?offerId=95900103&promoCode=1889006&utm_campaign=rc_1889006&utm_medium=Direct_Mail&utm_source=Wiland_Universal_Performance_Model&offer=fy21/q1/top12_enhanced/2FreeGoverno2Glasses/59/save130/stc,Complete,true,false,0.186,,15.324,https://ghostinspector-prod.s3.amazonaws.com/videos/24000f51-fcf2-4d65-b29a-a848520c40cd.mp4,https://ghostinspector-prod.s3.amazonaws.com/screenshots/24000f51-fcf2-4d65-b29a-a848520c40cd-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/24000f51-fcf2-4d65-b29a-a848520c40cd-compareOriginal.png,2020-07-28T22:06:19.102Z,2020-07-28T22:07:57.200Z,2020-07-28T22:08:12.524Z
5f20a15bd5acb022c9c22343,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22343,Cart Language Checks - RECR LP - https://www.wsjwine.com/355013,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/355013,https://www.wsjwine.com/355013,Complete,false,false,0.429,Step #1: Element not found,26.765,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/93942f9e-9996-494a-a984-215e11706792-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/93942f9e-9996-494a-a984-215e11706792-compareOriginal.png,2020-07-28T22:06:19.057Z,2020-07-28T22:07:43.472Z,2020-07-28T22:08:10.237Z
5f20a15aed07ae5c5aad4982,https://app.ghostinspector.com/results/5f20a15aed07ae5c5aad4982,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378001,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378001,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378001,Complete,false,false,0.426,Step #1: Element not found,27.419,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/55bbb440-e39e-4c07-8ba2-88c2be201f53-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/55bbb440-e39e-4c07-8ba2-88c2be201f53-compareOriginal.png,2020-07-28T22:06:18.979Z,2020-07-28T22:07:41.128Z,2020-07-28T22:08:08.547Z
5f20a15bd5acb022c9c2232f,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2232f,Cart Language Checks - RECR LP - https://www.wsjwine.com/464016,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/464016,https://www.wsjwine.com/464016,Complete,false,false,0.429,Step #1: Element not found,27.613,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/1110eae5-9b20-4b55-ba51-a567e4f35391-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/1110eae5-9b20-4b55-ba51-a567e4f35391-compareOriginal.png,2020-07-28T22:06:19.015Z,2020-07-28T22:07:39.708Z,2020-07-28T22:08:07.321Z
5f20a15bd5acb022c9c2233b,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2233b,Cart Language Checks - RECR LP - https://www.wsjwine.com/464022,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/464022,https://www.wsjwine.com/464022,Complete,false,false,0.429,Step #1: Element not found,27.272,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/2e0f22cd-86bd-4460-ae51-9810cd5928e1-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/2e0f22cd-86bd-4460-ae51-9810cd5928e1-compareOriginal.png,2020-07-28T22:06:19.038Z,2020-07-28T22:07:38.692Z,2020-07-28T22:08:05.964Z
5f20a15bd5acb022c9c2233f,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2233f,Cart Language Checks - RECR LP - https://www.wsjwine.com/355009,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/355009,https://www.wsjwine.com/355009,Complete,false,false,0.429,Step #1: Element not found,27.872,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/bcb61056-2544-4cfd-8059-0ead10ff7381-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/bcb61056-2544-4cfd-8059-0ead10ff7381-compareOriginal.png,2020-07-28T22:06:19.044Z,2020-07-28T22:07:36.761Z,2020-07-28T22:08:04.633Z
5f20a15bd5acb022c9c22333,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22333,Cart Language Checks - RECR LP - https://www.wsjwine.com/464018,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/464018,https://www.wsjwine.com/464018,Complete,false,false,0.429,Step #1: Element not found,28.075,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/221127b3-2b1f-4c86-bf22-7041e8c12f75-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/221127b3-2b1f-4c86-bf22-7041e8c12f75-compareOriginal.png,2020-07-28T22:06:19.024Z,2020-07-28T22:07:36.059Z,2020-07-28T22:08:04.134Z
5f20a15bd5acb022c9c22337,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22337,Cart Language Checks - RECR LP - https://www.wsjwine.com/464020,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/464020,https://www.wsjwine.com/464020,Complete,false,false,0.429,Step #1: Element not found,26.544,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/26cd72f3-9b54-4d12-8173-47c55d223b3c-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/26cd72f3-9b54-4d12-8173-47c55d223b3c-compareOriginal.png,2020-07-28T22:06:19.029Z,2020-07-28T22:07:36.285Z,2020-07-28T22:08:02.829Z
5f20a15bd5acb022c9c22327,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c22327,Cart Language Checks - RECR LP - https://www.wsjwine.com/468013,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468013,https://www.wsjwine.com/468013,Complete,false,false,0.429,Step #1: Element not found,28.692,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/402057bc-2973-452f-b5c9-8297c991c7cf-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/402057bc-2973-452f-b5c9-8297c991c7cf-compareOriginal.png,2020-07-28T22:06:19.001Z,2020-07-28T22:07:33.910Z,2020-07-28T22:08:02.602Z
5f20a15bd5acb022c9c2232b,https://app.ghostinspector.com/results/5f20a15bd5acb022c9c2232b,Cart Language Checks - RECR LP - https://www.wsjwine.com/468015,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468015,https://www.wsjwine.com/468015,Complete,false,false,0.429,Step #1: Element not found,26.859,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/90345c7d-40bb-41bd-94fe-42245d0d4d63-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/90345c7d-40bb-41bd-94fe-42245d0d4d63-compareOriginal.png,2020-07-28T22:06:19.008Z,2020-07-28T22:07:35.580Z,2020-07-28T22:08:02.439Z
5f20a15ad5acb022c9c2231f,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c2231f,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378010,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378010,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378010,Complete,false,false,0.426,Step #1: Element not found,28.09,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/060b3b5b-13e5-4104-be64-632e0795d42c-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/060b3b5b-13e5-4104-be64-632e0795d42c-compareOriginal.png,2020-07-28T22:06:18.973Z,2020-07-28T22:07:32.998Z,2020-07-28T22:08:01.088Z
5f20a15ad5acb022c9c22323,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c22323,Cart Language Checks - RECR LP - https://www.wsjwine.com/468011,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468011,https://www.wsjwine.com/468011,Complete,false,false,0.429,Step #1: Element not found,26.585,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/eac1c6f8-08cf-49d0-92f9-92014b7dbe32-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/eac1c6f8-08cf-49d0-92f9-92014b7dbe32-compareOriginal.png,2020-07-28T22:06:18.987Z,2020-07-28T22:07:32.191Z,2020-07-28T22:07:58.776Z
5f20a15ad5acb022c9c2231b,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c2231b,Cart Language Checks - RECR LP - https://www.wsjwine.com/468009,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468009,https://www.wsjwine.com/468009,Complete,false,false,0.429,Step #1: Element not found,27.772,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/ee7bcfbb-4f18-4b3c-9b16-46a88aa543f9-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/ee7bcfbb-4f18-4b3c-9b16-46a88aa543f9-compareOriginal.png,2020-07-28T22:06:18.958Z,2020-07-28T22:07:30.419Z,2020-07-28T22:07:58.191Z
5f20a15aed07ae5c5aad497e,https://app.ghostinspector.com/results/5f20a15aed07ae5c5aad497e,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378015,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378015,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378015,Complete,false,false,0.426,Step #1: Element not found,26.777,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/8c200a7d-d074-4461-8c75-330687d6cee1-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/8c200a7d-d074-4461-8c75-330687d6cee1-compareOriginal.png,2020-07-28T22:06:18.957Z,2020-07-28T22:07:30.950Z,2020-07-28T22:07:57.727Z
5f20a15ad5acb022c9c22317,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c22317,Cart Language Checks - RECR LP - https://www.wsjwine.com/468001,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468001,https://www.wsjwine.com/468001,Complete,false,false,0.429,Step #1: Element not found,26.969,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/a5253d6a-2165-42a8-888f-c401e43a6221-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/a5253d6a-2165-42a8-888f-c401e43a6221-compareOriginal.png,2020-07-28T22:06:18.943Z,2020-07-28T22:07:29.864Z,2020-07-28T22:07:56.833Z
5f20a15ad5acb022c9c22313,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c22313,Cart Language Checks - RECR LP - https://www.wsjwine.com/468007,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468007,https://www.wsjwine.com/468007,Complete,false,false,0.429,Step #1: Element not found,27.156,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/1b0857bd-fbda-48e6-9658-c3dc7f4d89fc-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/1b0857bd-fbda-48e6-9658-c3dc7f4d89fc-compareOriginal.png,2020-07-28T22:06:18.938Z,2020-07-28T22:07:29.217Z,2020-07-28T22:07:56.373Z
5f20a15ad5acb022c9c2230b,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c2230b,Cart Language Checks - RECR LP - https://www.wsjwine.com/468003,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468003,https://www.wsjwine.com/468003,Complete,false,false,0.429,Step #1: Element not found,27.248,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/3d758d7f-329a-453c-8472-34a5f55777e7-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/3d758d7f-329a-453c-8472-34a5f55777e7-compareOriginal.png,2020-07-28T22:06:18.925Z,2020-07-28T22:07:28.673Z,2020-07-28T22:07:55.921Z
5f20a15ad5acb022c9c22307,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c22307,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378012,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378012,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378012,Complete,false,false,0.426,Step #1: Element not found,26.788,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/652decc6-e340-4da5-b5ba-7625c0eae1da-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/652decc6-e340-4da5-b5ba-7625c0eae1da-compareOriginal.png,2020-07-28T22:06:18.918Z,2020-07-28T22:07:25.954Z,2020-07-28T22:07:52.742Z
5f20a15ad5acb022c9c2230f,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c2230f,Cart Language Checks - RECR LP - https://www.wsjwine.com/468005,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/468005,https://www.wsjwine.com/468005,Complete,false,false,0.429,Step #1: Element not found,27.119,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/f88e4a4e-22d7-4f56-a25f-e35dc8ba6c06-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/f88e4a4e-22d7-4f56-a25f-e35dc8ba6c06-compareOriginal.png,2020-07-28T22:06:18.931Z,2020-07-28T22:07:21.023Z,2020-07-28T22:07:48.142Z
5f20a15aed07ae5c5aad497a,https://app.ghostinspector.com/results/5f20a15aed07ae5c5aad497a,Cart Language Checks - RECR LP - https://www.wsjwine.com/1382019,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1382019,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1382019,Complete,false,false,0.426,Step #1: Element not found,28.459,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/bbebf19a-f304-48db-8c65-79135694c570-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/bbebf19a-f304-48db-8c65-79135694c570-compareOriginal.png,2020-07-28T22:06:18.936Z,2020-07-28T22:07:17.641Z,2020-07-28T22:07:46.100Z
5f20a15ad5acb022c9c222df,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c222df,Cart Language Checks - RECR LP - https://www.wsjwine.com/1382012,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1382012,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1382012,Complete,false,false,0.426,Step #1: Element not found,27.952,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/48d08373-9395-4af1-86bf-52edcb1a3495-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/48d08373-9395-4af1-86bf-52edcb1a3495-compareOriginal.png,2020-07-28T22:06:18.735Z,2020-07-28T22:07:16.182Z,2020-07-28T22:07:44.134Z
5f20a15ad5acb022c9c222e3,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c222e3,Cart Language Checks - RECR LP - https://www.wsjwine.com/1382014,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1382014,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1382014,Complete,false,false,0.426,Step #1: Element not found,26.531,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/102b9065-9fe8-417a-be35-ecb6db4a92c4-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/102b9065-9fe8-417a-be35-ecb6db4a92c4-compareOriginal.png,2020-07-28T22:06:18.740Z,2020-07-28T22:07:17.176Z,2020-07-28T22:07:43.707Z
5f20a15aed07ae5c5aad4976,https://app.ghostinspector.com/results/5f20a15aed07ae5c5aad4976,Cart Language Checks - RECR LP - https://www.wsjwine.com/1382017,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1382017,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1382017,Complete,false,false,0.426,Step #1: Element not found,27.518,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/0eb444d8-4e0d-4b04-92f9-0516030c1c12-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/0eb444d8-4e0d-4b04-92f9-0516030c1c12-compareOriginal.png,2020-07-28T22:06:18.913Z,2020-07-28T22:07:15.536Z,2020-07-28T22:07:43.054Z
5f20a15ad5acb022c9c22303,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c22303,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378006,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378006,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378006,Complete,false,false,0.426,Step #1: Element not found,26.826,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/26c60e13-8a12-4898-8342-4e36592cc2e9-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/26c60e13-8a12-4898-8342-4e36592cc2e9-compareOriginal.png,2020-07-28T22:06:18.821Z,2020-07-28T22:07:16.190Z,2020-07-28T22:07:43.016Z
5f20a15ad5acb022c9c222f7,https://app.ghostinspector.com/results/5f20a15ad5acb022c9c222f7,Cart Language Checks - RECR LP - https://www.wsjwine.com/1378002,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1378002,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1378002,Complete,false,false,0.426,Step #1: Element not found,27.388,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/966f1c00-13f7-40c0-96be-bfd5801fbf30-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/966f1c00-13f7-40c0-96be-bfd5801fbf30-compareOriginal.png,2020-07-28T22:06:18.780Z,2020-07-28T22:07:14.971Z,2020-07-28T22:07:42.359Z
5f20a15aed07ae5c5aad495e,https://app.ghostinspector.com/results/5f20a15aed07ae5c5aad495e,Cart Language Checks - RECR LP - https://www.wsjwine.com/1382005,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1382005,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1382005,Complete,false,false,0.426,Step #1: Element not found,28.7,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/ac158dd0-561f-4343-9f84-eec2b4411015-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/ac158dd0-561f-4343-9f84-eec2b4411015-compareOriginal.png,2020-07-28T22:06:18.371Z,2020-07-28T22:07:13.517Z,2020-07-28T22:07:42.217Z
5f20a15aed07ae5c5aad4962,https://app.ghostinspector.com/results/5f20a15aed07ae5c5aad4962,Cart Language Checks - RECR LP - https://www.wsjwine.com/1382007,Chrome 84,1280x800,us-east-1,https://www.wsjwine.com/1382007,https://www.wsjwine.com/jsp/ExpiryPage.jsp?offerId=&promoCode=1382007,Complete,false,false,0.426,Step #1: Element not found,27.157,,https://ghostinspector-prod.s3.amazonaws.com/screenshots/cdb777f1-33d4-4f67-a4b6-5f25a7bfe36a-original.png,https://ghostinspector-prod.s3.amazonaws.com/screenshots/cdb777f1-33d4-4f67-a4b6-5f25a7bfe36a-compareOriginal.png,2020-07-28T22:06:18.576Z,2020-07-28T22:07:14.243Z,2020-07-28T22:07:41.400Z
